intervention_id,image_id,rule_id,intervention_type,seed,target_box_xyxy,mask_box_xyxy,mask_target_iou,model_id,prompt_id,answer,evidence_regions_xyxy,worker_boxes_xyxy,object_boxes_xyxy,confidence,graded_score,raw_response,provenance
0002815:fall_harness:matched_random:44,0002815,fall_harness,matched_random_occlusion,44,,"[783,305,883,384]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[688,797,806,922]]","[[490,464,586,688]]","[[688,797,806,922]]",0.5170055940481169,0.0,"{""legacy_rule_id"":""rule_2"",""source_answer"":""violation"",""worker_boxes"":[[490,464,586,688]],""object_boxes"":[[688,797,806,922]],""confidence"":0.5170055940481169,""graded_score"":0.0,""inference_ms"":209.74660001229495,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002815:fall_harness:matched_random:45,0002815,fall_harness,matched_random_occlusion,45,,"[390,1024,490,1103]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[706,810,806,889]]","[[490,464,586,689]]","[[706,810,806,889]]",0.5234558250355934,0.0,"{""legacy_rule_id"":""rule_2"",""source_answer"":""violation"",""worker_boxes"":[[490,464,586,689]],""object_boxes"":[[706,810,806,889]],""confidence"":0.5234558250355934,""graded_score"":0.0,""inference_ms"":215.27059999061748,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002815:fall_harness:matched_random:46,0002815,fall_harness,matched_random_occlusion,46,,"[102,332,202,411]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[707,811,805,889]]","[[490,464,586,688]]","[[707,811,805,889]]",0.5179650904610753,0.0,"{""legacy_rule_id"":""rule_2"",""source_answer"":""violation"",""worker_boxes"":[[490,464,586,688]],""object_boxes"":[[707,811,805,889]],""confidence"":0.5179650904610753,""graded_score"":0.0,""inference_ms"":220.03600001335144,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002925:guardrail_edge:targeted,0002925,guardrail_edge,targeted_occlusion,,"[1,414,541,460]","[1,414,541,460]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[773,577,1198,899]]","[[1149,487,1198,690]]","[[773,577,1198,899]]",0.680646104338978,1.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""compliant"",""worker_boxes"":[[1149,487,1198,690]],""object_boxes"":[[773,577,1198,899]],""confidence"":0.680646104338978,""graded_score"":1.0,""inference_ms"":209.65390000492334,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002925:guardrail_edge:matched_random:42,0002925,guardrail_edge,matched_random_occlusion,42,,"[204,633,744,679]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[1,414,539,459]]","[[1149,489,1198,684]]","[[1,414,539,459]]",0.5966780479731304,0.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""violation"",""worker_boxes"":[[1149,489,1198,684]],""object_boxes"":[[1,414,539,459]],""confidence"":0.5966780479731304,""graded_score"":0.0,""inference_ms"":204.19459999538958,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002925:guardrail_edge:matched_random:43,0002925,guardrail_edge,matched_random_occlusion,43,,"[175,817,715,863]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[1,413,541,459]]","[[1149,488,1198,690]]","[[1,413,541,459]]",0.5894261470862797,0.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""violation"",""worker_boxes"":[[1149,488,1198,690]],""object_boxes"":[[1,413,541,459]],""confidence"":0.5894261470862797,""graded_score"":0.0,""inference_ms"":210.367200023029,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002925:guardrail_edge:matched_random:44,0002925,guardrail_edge,matched_random_occlusion,44,,"[497,631,1037,677]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[1,413,541,459]]","[[1149,487,1198,690]]","[[1,413,541,459]]",0.5963097333775035,0.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""violation"",""worker_boxes"":[[1149,487,1198,690]],""object_boxes"":[[1,413,541,459]],""confidence"":0.5963097333775035,""graded_score"":0.0,""inference_ms"":202.02089997474104,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002925:guardrail_edge:matched_random:45,0002925,guardrail_edge,matched_random_occlusion,45,,"[452,271,992,317]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[1,414,541,460]]","[[1149,487,1198,690]]","[[1,414,541,460]]",0.5913084972250675,0.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""violation"",""worker_boxes"":[[1149,487,1198,690]],""object_boxes"":[[1,414,541,460]],""confidence"":0.5913084972250675,""graded_score"":0.0,""inference_ms"":196.29859999986365,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002925:guardrail_edge:matched_random:46,0002925,guardrail_edge,matched_random_occlusion,46,,"[228,617,768,663]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[1,413,541,459]]","[[1149,489,1198,684]]","[[1,413,541,459]]",0.5931869781176959,0.0,"{""legacy_rule_id"":""rule_3"",""source_answer"":""violation"",""worker_boxes"":[[1149,489,1198,684]],""object_boxes"":[[1,413,541,459]],""confidence"":0.5931869781176959,""graded_score"":0.0,""inference_ms"":208.53190001798794,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002957:ppe_hard_hat:targeted,0002957,ppe_hard_hat,targeted_occlusion,,"[610,460,635,477]","[610,460,635,477]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[640,459,656,470]]","[[627,458,679,585]]","[[640,459,656,470]]",0.5997233253770641,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[627,458,679,585]],""object_boxes"":[[640,459,656,470]],""confidence"":0.5997233253770641,""graded_score"":1.0,""inference_ms"":198.27180000720546,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002957:ppe_hard_hat:matched_random:42,0002957,ppe_hard_hat,matched_random_occlusion,42,,"[22,319,47,336]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[610,460,635,477]]","[[628,458,679,585]]","[[610,460,635,477]]",0.582817817106843,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[628,458,679,585]],""object_boxes"":[[610,460,635,477]],""confidence"":0.582817817106843,""graded_score"":1.0,""inference_ms"":200.74250001925975,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002957:ppe_hard_hat:matched_random:43,0002957,ppe_hard_hat,matched_random_occlusion,43,,"[647,697,672,714]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[610,460,635,477]]","[[628,458,679,585]]","[[610,460,635,477]]",0.5830875696348292,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[628,458,679,585]],""object_boxes"":[[610,460,635,477]],""confidence"":0.5830875696348292,""graded_score"":1.0,""inference_ms"":196.66839996352792,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002957:ppe_hard_hat:matched_random:44,0002957,ppe_hard_hat,matched_random_occlusion,44,,"[271,761,296,778]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[610,460,635,477]]","[[628,458,679,585]]","[[610,460,635,477]]",0.5833817774962102,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[628,458,679,585]],""object_boxes"":[[610,460,635,477]],""confidence"":0.5833817774962102,""graded_score"":1.0,""inference_ms"":215.6537999981083,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002957:ppe_hard_hat:matched_random:45,0002957,ppe_hard_hat,matched_random_occlusion,45,,"[870,505,895,522]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[610,460,635,477]]","[[628,458,679,585]]","[[610,460,635,477]]",0.5833381802908012,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[628,458,679,585]],""object_boxes"":[[610,460,635,477]],""confidence"":0.5833381802908012,""graded_score"":1.0,""inference_ms"":196.0761999944225,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0002957:ppe_hard_hat:matched_random:46,0002957,ppe_hard_hat,matched_random_occlusion,46,,"[315,63,340,80]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[610,460,635,477]]","[[628,458,679,585]]","[[610,460,635,477]]",0.5837386483326554,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[628,458,679,585]],""object_boxes"":[[610,460,635,477]],""confidence"":0.5837386483326554,""graded_score"":1.0,""inference_ms"":199.7663999791257,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003067:ppe_hard_hat:targeted,0003067,ppe_hard_hat,targeted_occlusion,,"[854,329,903,363]","[854,329,903,363]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[849,324,915,373]]","[[789,325,985,593]]","[[849,324,915,373]]",0.5341326808556914,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[789,325,985,593]],""object_boxes"":[[849,324,915,373]],""confidence"":0.5341326808556914,""graded_score"":1.0,""inference_ms"":209.03599995654076,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003067:ppe_hard_hat:matched_random:42,0003067,ppe_hard_hat,matched_random_occlusion,42,,"[1078,910,1127,944]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[854,329,903,363]]","[[789,331,985,593]]","[[854,329,903,363]]",0.5419463807983058,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[789,331,985,593]],""object_boxes"":[[854,329,903,363]],""confidence"":0.5419463807983058,""graded_score"":1.0,""inference_ms"":198.93860002048314,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003067:ppe_hard_hat:matched_random:43,0003067,ppe_hard_hat,matched_random_occlusion,43,,"[393,594,442,628]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[854,329,903,363]]","[[789,331,985,593]]","[[854,329,903,363]]",0.5408989344058293,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[789,331,985,593]],""object_boxes"":[[854,329,903,363]],""confidence"":0.5408989344058293,""graded_score"":1.0,""inference_ms"":202.25659996503964,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003067:ppe_hard_hat:matched_random:44,0003067,ppe_hard_hat,matched_random_occlusion,44,,"[979,313,1028,347]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[854,329,903,363]]","[[789,331,985,593]]","[[854,329,903,363]]",0.5339256901560085,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[789,331,985,593]],""object_boxes"":[[854,329,903,363]],""confidence"":0.5339256901560085,""graded_score"":1.0,""inference_ms"":208.2127999747172,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003067:ppe_hard_hat:matched_random:45,0003067,ppe_hard_hat,matched_random_occlusion,45,,"[230,868,279,902]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[854,329,903,363]]","[[789,331,985,593]]","[[854,329,903,363]]",0.5418645863288215,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[789,331,985,593]],""object_boxes"":[[854,329,903,363]],""confidence"":0.5418645863288215,""graded_score"":1.0,""inference_ms"":213.47329998388886,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003067:ppe_hard_hat:matched_random:46,0003067,ppe_hard_hat,matched_random_occlusion,46,,"[602,480,651,514]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[854,329,903,363]]","[[789,331,985,593]]","[[854,329,903,363]]",0.5417420148317302,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[789,331,985,593]],""object_boxes"":[[854,329,903,363]],""confidence"":0.5417420148317302,""graded_score"":1.0,""inference_ms"":203.93560000229627,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003071:ppe_hard_hat:targeted,0003071,ppe_hard_hat,targeted_occlusion,,"[561,36,800,213]","[561,36,800,213]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[661,0,788,44]]","[[560,0,970,899]]","[[661,0,788,44]]",0.6788049801918012,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[560,0,970,899]],""object_boxes"":[[661,0,788,44]],""confidence"":0.6788049801918012,""graded_score"":1.0,""inference_ms"":205.36210003774613,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003071:ppe_hard_hat:matched_random:42,0003071,ppe_hard_hat,matched_random_occlusion,42,,"[878,191,1117,368]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[561,36,800,213]]","[[562,36,970,899]]","[[561,36,800,213]]",0.6478498737726892,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[562,36,970,899]],""object_boxes"":[[561,36,800,213]],""confidence"":0.6478498737726892,""graded_score"":1.0,""inference_ms"":200.0642999773845,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003071:ppe_hard_hat:matched_random:43,0003071,ppe_hard_hat,matched_random_occlusion,43,,"[610,396,849,573]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[561,36,800,213]]","[[562,36,970,899]]","[[561,36,800,213]]",0.6518344474690301,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[562,36,970,899]],""object_boxes"":[[561,36,800,213]],""confidence"":0.6518344474690301,""graded_score"":1.0,""inference_ms"":206.47330000065267,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003071:ppe_hard_hat:matched_random:44,0003071,ppe_hard_hat,matched_random_occlusion,44,,"[292,235,531,412]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[561,36,800,213]]","[[562,36,970,899]]","[[561,36,800,213]]",0.6516756793217999,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[562,36,970,899]],""object_boxes"":[[561,36,800,213]],""confidence"":0.6516756793217999,""graded_score"":1.0,""inference_ms"":219.28749996004626,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003071:ppe_hard_hat:matched_random:45,0003071,ppe_hard_hat,matched_random_occlusion,45,,"[556,515,795,692]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[561,36,800,213]]","[[562,36,970,899]]","[[561,36,800,213]]",0.6483818055795771,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[562,36,970,899]],""object_boxes"":[[561,36,800,213]],""confidence"":0.6483818055795771,""graded_score"":1.0,""inference_ms"":205.28709999052808,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003071:ppe_hard_hat:matched_random:46,0003071,ppe_hard_hat,matched_random_occlusion,46,,"[181,366,420,543]",0.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[561,36,800,213]]","[[562,36,970,899]]","[[561,36,800,213]]",0.6496139841952494,1.0,"{""legacy_rule_id"":""rule_1"",""source_answer"":""compliant"",""worker_boxes"":[[562,36,970,899]],""object_boxes"":[[561,36,800,213]],""confidence"":0.6496139841952494,""graded_score"":1.0,""inference_ms"":203.1948000076227,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003088:struck_by_equipment:targeted,0003088,struck_by_equipment,targeted_occlusion,,"[319,275,889,812]","[319,275,889,812]",1.0,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,violation,"[[1,536,322,720]]","[[146,630,208,792]]","[[1,536,322,720]]",0.5965309577092293,0.0,"{""legacy_rule_id"":""rule_4"",""source_answer"":""hazard"",""worker_boxes"":[[146,630,208,792]],""object_boxes"":[[1,536,322,720]],""confidence"":0.5965309577092293,""graded_score"":0.0,""inference_ms"":206.65270002791658,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
0003088:struck_by_equipment:matched_random:42,0003088,struck_by_equipment,matched_random_occlusion,42,,"[0,0,570,537]",0.12035108653082438,microsoft/Florence-2-base-ft:grounding_pipeline,florence_grounding_beam_black_mask,compliant,"[[519,304,887,811]]","[[146,630,209,791]]","[[519,304,887,811]]",0.6029637044384366,1.0,"{""legacy_rule_id"":""rule_4"",""source_answer"":""safe"",""worker_boxes"":[[146,630,209,791]],""object_boxes"":[[519,304,887,811]],""confidence"":0.6029637044384366,""graded_score"":1.0,""inference_ms"":205.62860002974048,""decoding"":""beam"",""mask_mode"":""black""}",local_florence2_grounding_pipeline_intervention
